"Benchmark","Mode","Threads","Samples","Score","Score Error (99,9%)","Unit","Param: dataset","Param: stringManipulation"
"jv.microbenchmark.runners.tfidf.BasicSerialRunner.compute_tfidf:·gc.alloc.rate","thrpt",1,10,"400,991236","4,074761","MB/sec",devel_1_000_id,foreach_java
"jv.microbenchmark.runners.tfidf.BasicSerialRunner.compute_tfidf:·gc.alloc.rate.norm","thrpt",1,10,"14724739,657002","795,380692","B/op",devel_1_000_id,foreach_java
"jv.microbenchmark.runners.tfidf.BasicSerialRunner.compute_tfidf:·gc.churn.G1_Eden_Space","thrpt",1,10,"399,489476","3,433001","MB/sec",devel_1_000_id,foreach_java
"jv.microbenchmark.runners.tfidf.BasicSerialRunner.compute_tfidf:·gc.churn.G1_Eden_Space.norm","thrpt",1,10,"14669751,259933","73650,845958","B/op",devel_1_000_id,foreach_java
"jv.microbenchmark.runners.tfidf.BasicSerialRunner.compute_tfidf:·gc.churn.G1_Survivor_Space","thrpt",1,10,"0,242229","0,048003","MB/sec",devel_1_000_id,foreach_java
"jv.microbenchmark.runners.tfidf.BasicSerialRunner.compute_tfidf:·gc.churn.G1_Survivor_Space.norm","thrpt",1,10,"8896,185039","1776,893805","B/op",devel_1_000_id,foreach_java
"jv.microbenchmark.runners.tfidf.BasicSerialRunner.compute_tfidf:·gc.count","thrpt",1,10,"653,000000",NaN,"counts",devel_1_000_id,foreach_java
"jv.microbenchmark.runners.tfidf.BasicSerialRunner.compute_tfidf:·gc.time","thrpt",1,10,"961,000000",NaN,"ms",devel_1_000_id,foreach_java
"jv.microbenchmark.runners.tfidf.BasicSerialRunner.compute_tfidf","thrpt",1,10,"51,358611","0,812350","ops/s",devel_1_000_id,foreach_apache
"jv.microbenchmark.runners.tfidf.BasicSerialRunner.compute_tfidf:·gc.alloc.rate","thrpt",1,10,"617,117909","9,693741","MB/sec",devel_1_000_id,foreach_apache
"jv.microbenchmark.runners.tfidf.BasicSerialRunner.compute_tfidf:·gc.alloc.rate.norm","thrpt",1,10,"13254454,863256","519,654858","B/op",devel_1_000_id,foreach_apache
"jv.microbenchmark.runners.tfidf.BasicSerialRunner.compute_tfidf:·gc.churn.G1_Eden_Space","thrpt",1,10,"613,282390","8,859473","MB/sec",devel_1_000_id,foreach_apache
"jv.microbenchmark.runners.tfidf.BasicSerialRunner.compute_tfidf:·gc.churn.G1_Eden_Space.norm","thrpt",1,10,"13172320,701462","99610,938653","B/op",devel_1_000_id,foreach_apache
"jv.microbenchmark.runners.tfidf.BasicSerialRunner.compute_tfidf:·gc.churn.G1_Survivor_Space","thrpt",1,10,"0,267403","0,050506","MB/sec",devel_1_000_id,foreach_apache
"jv.microbenchmark.runners.tfidf.BasicSerialRunner.compute_tfidf:·gc.churn.G1_Survivor_Space.norm","thrpt",1,10,"5746,034004","1119,493918","B/op",devel_1_000_id,foreach_apache
"jv.microbenchmark.runners.tfidf.BasicSerialRunner.compute_tfidf:·gc.count","thrpt",1,10,"821,000000",NaN,"counts",devel_1_000_id,foreach_apache
"jv.microbenchmark.runners.tfidf.BasicSerialRunner.compute_tfidf:·gc.time","thrpt",1,10,"1102,000000",NaN,"ms",devel_1_000_id,foreach_apache
"jv.microbenchmark.runners.tfidf.BasicSerialRunner.compute_tfidf","thrpt",1,10,"40,162334","0,586953","ops/s",devel_1_000_id,stream_apache
"jv.microbenchmark.runners.tfidf.BasicSerialRunner.compute_tfidf:·gc.alloc.rate","thrpt",1,10,"559,966088","8,191265","MB/sec",devel_1_000_id,stream_apache
"jv.microbenchmark.runners.tfidf.BasicSerialRunner.compute_tfidf:·gc.alloc.rate.norm","thrpt",1,10,"15381531,117709","702,668451","B/op",devel_1_000_id,stream_apache
"jv.microbenchmark.runners.tfidf.BasicSerialRunner.compute_tfidf:·gc.churn.G1_Eden_Space","thrpt",1,10,"556,948909","8,348172","MB/sec",devel_1_000_id,stream_apache
"jv.microbenchmark.runners.tfidf.BasicSerialRunner.compute_tfidf:·gc.churn.G1_Eden_Space.norm","thrpt",1,10,"15298785,793328","112924,370932","B/op",devel_1_000_id,stream_apache
"jv.microbenchmark.runners.tfidf.BasicSerialRunner.compute_tfidf:·gc.churn.G1_Survivor_Space","thrpt",1,10,"0,258257","0,054651","MB/sec",devel_1_000_id,stream_apache
"jv.microbenchmark.runners.tfidf.BasicSerialRunner.compute_tfidf:·gc.churn.G1_Survivor_Space.norm","thrpt",1,10,"7100,340113","1575,530345","B/op",devel_1_000_id,stream_apache
"jv.microbenchmark.runners.tfidf.BasicSerialRunner.compute_tfidf:·gc.count","thrpt",1,10,"783,000000",NaN,"counts",devel_1_000_id,stream_apache
"jv.microbenchmark.runners.tfidf.BasicSerialRunner.compute_tfidf:·gc.time","thrpt",1,10,"1075,000000",NaN,"ms",devel_1_000_id,stream_apache
"jv.microbenchmark.runners.tfidf.BasicSerialRunner.compute_tfidf","thrpt",1,10,"3,004969","0,028952","ops/s",devel_10_000_id,foreach_java
"jv.microbenchmark.runners.tfidf.BasicSerialRunner.compute_tfidf:·gc.alloc.rate","thrpt",1,10,"401,149856","4,068932","MB/sec",devel_10_000_id,foreach_java
"jv.microbenchmark.runners.tfidf.BasicSerialRunner.compute_tfidf:·gc.alloc.rate.norm","thrpt",1,10,"149001170,480000","119530,425158","B/op",devel_10_000_id,foreach_java
"jv.microbenchmark.runners.tfidf.BasicSerialRunner.compute_tfidf:·gc.churn.G1_Eden_Space","thrpt",1,10,"393,530677","6,072664","MB/sec",devel_10_000_id,foreach_java
"jv.microbenchmark.runners.tfidf.BasicSerialRunner.compute_tfidf:·gc.churn.G1_Eden_Space.norm","thrpt",1,10,"146174087,652473","2256683,389129","B/op",devel_10_000_id,foreach_java
"jv.microbenchmark.runners.tfidf.BasicSerialRunner.compute_tfidf:·gc.churn.G1_Survivor_Space","thrpt",1,10,"1,128063","0,397008","MB/sec",devel_10_000_id,foreach_java
"jv.microbenchmark.runners.tfidf.BasicSerialRunner.compute_tfidf:·gc.churn.G1_Survivor_Space.norm","thrpt",1,10,"418656,415484","143899,280578","B/op",devel_10_000_id,foreach_java
"jv.microbenchmark.runners.tfidf.BasicSerialRunner.compute_tfidf:·gc.count","thrpt",1,10,"372,000000",NaN,"counts",devel_10_000_id,foreach_java
"jv.microbenchmark.runners.tfidf.BasicSerialRunner.compute_tfidf:·gc.time","thrpt",1,10,"1164,000000",NaN,"ms",devel_10_000_id,foreach_java
"jv.microbenchmark.runners.tfidf.BasicSerialRunner.compute_tfidf","thrpt",1,10,"4,994489","0,047332","ops/s",devel_10_000_id,foreach_apache
"jv.microbenchmark.runners.tfidf.BasicSerialRunner.compute_tfidf:·gc.alloc.rate","thrpt",1,10,"590,972441","5,426970","MB/sec",devel_10_000_id,foreach_apache
"jv.microbenchmark.runners.tfidf.BasicSerialRunner.compute_tfidf:·gc.alloc.rate.norm","thrpt",1,10,"132180045,010510","39693,775501","B/op",devel_10_000_id,foreach_apache
"jv.microbenchmark.runners.tfidf.BasicSerialRunner.compute_tfidf:·gc.churn.G1_Eden_Space","thrpt",1,10,"586,646647","7,178981","MB/sec",devel_10_000_id,foreach_apache
"jv.microbenchmark.runners.tfidf.BasicSerialRunner.compute_tfidf:·gc.churn.G1_Eden_Space.norm","thrpt",1,10,"131213002,631529","1205886,899998","B/op",devel_10_000_id,foreach_apache
"jv.microbenchmark.runners.tfidf.BasicSerialRunner.compute_tfidf:·gc.churn.G1_Survivor_Space","thrpt",1,10,"1,400638","0,501652","MB/sec",devel_10_000_id,foreach_apache
"jv.microbenchmark.runners.tfidf.BasicSerialRunner.compute_tfidf:·gc.churn.G1_Survivor_Space.norm","thrpt",1,10,"313399,838118","112778,476974","B/op",devel_10_000_id,foreach_apache
"jv.microbenchmark.runners.tfidf.BasicSerialRunner.compute_tfidf:·gc.count","thrpt",1,10,"516,000000",NaN,"counts",devel_10_000_id,foreach_apache
"jv.microbenchmark.runners.tfidf.BasicSerialRunner.compute_tfidf:·gc.time","thrpt",1,10,"1499,000000",NaN,"ms",devel_10_000_id,foreach_apache
"jv.microbenchmark.runners.tfidf.BasicSerialRunner.compute_tfidf","thrpt",1,10,"3,987125","0,025144","ops/s",devel_10_000_id,stream_apache
"jv.microbenchmark.runners.tfidf.BasicSerialRunner.compute_tfidf:·gc.alloc.rate","thrpt",1,10,"548,506256","3,063357","MB/sec",devel_10_000_id,stream_apache
"jv.microbenchmark.runners.tfidf.BasicSerialRunner.compute_tfidf:·gc.alloc.rate.norm","thrpt",1,10,"153733149,899512","54576,662842","B/op",devel_10_000_id,stream_apache
"jv.microbenchmark.runners.tfidf.BasicSerialRunner.compute_tfidf:·gc.churn.G1_Eden_Space","thrpt",1,10,"540,875067","5,765137","MB/sec",devel_10_000_id,stream_apache
"jv.microbenchmark.runners.tfidf.BasicSerialRunner.compute_tfidf:·gc.churn.G1_Eden_Space.norm","thrpt",1,10,"151593207,758049","1024427,527636","B/op",devel_10_000_id,stream_apache
"jv.microbenchmark.runners.tfidf.BasicSerialRunner.compute_tfidf:·gc.churn.G1_Survivor_Space","thrpt",1,10,"1,255647","0,491854","MB/sec",devel_10_000_id,stream_apache
"jv.microbenchmark.runners.tfidf.BasicSerialRunner.compute_tfidf:·gc.churn.G1_Survivor_Space.norm","thrpt",1,10,"351798,745366","136794,469577","B/op",devel_10_000_id,stream_apache
"jv.microbenchmark.runners.tfidf.BasicSerialRunner.compute_tfidf:·gc.count","thrpt",1,10,"488,000000",NaN,"counts",devel_10_000_id,stream_apache
"jv.microbenchmark.runners.tfidf.BasicSerialRunner.compute_tfidf:·gc.time","thrpt",1,10,"1443,000000",NaN,"ms",devel_10_000_id,stream_apache
"jv.microbenchmark.runners.tfidf.BasicSerialRunner.compute_tfidf","thrpt",1,10,"0,292149","0,003054","ops/s",devel_100_000_id,foreach_java
"jv.microbenchmark.runners.tfidf.BasicSerialRunner.compute_tfidf:·gc.alloc.rate","thrpt",1,10,"448,662866","3,188256","MB/sec",devel_100_000_id,foreach_java
"jv.microbenchmark.runners.tfidf.BasicSerialRunner.compute_tfidf:·gc.alloc.rate.norm","thrpt",1,10,"1878970078,933333","36341,935711","B/op",devel_100_000_id,foreach_java
"jv.microbenchmark.runners.tfidf.BasicSerialRunner.compute_tfidf:·gc.churn.G1_Eden_Space","thrpt",1,10,"430,546430","13,568492","MB/sec",devel_100_000_id,foreach_java
"jv.microbenchmark.runners.tfidf.BasicSerialRunner.compute_tfidf:·gc.churn.G1_Eden_Space.norm","thrpt",1,10,"1803096337,066666","55029781,446096","B/op",devel_100_000_id,foreach_java
"jv.microbenchmark.runners.tfidf.BasicSerialRunner.compute_tfidf:·gc.churn.G1_Survivor_Space","thrpt",1,10,"10,710341","1,794776","MB/sec",devel_100_000_id,foreach_java
"jv.microbenchmark.runners.tfidf.BasicSerialRunner.compute_tfidf:·gc.churn.G1_Survivor_Space.norm","thrpt",1,10,"44860424,533333","7588136,479365","B/op",devel_100_000_id,foreach_java
"jv.microbenchmark.runners.tfidf.BasicSerialRunner.compute_tfidf:·gc.count","thrpt",1,10,"233,000000",NaN,"counts",devel_100_000_id,foreach_java
"jv.microbenchmark.runners.tfidf.BasicSerialRunner.compute_tfidf:·gc.time","thrpt",1,10,"2503,000000",NaN,"ms",devel_100_000_id,foreach_java
"jv.microbenchmark.runners.tfidf.BasicSerialRunner.compute_tfidf","thrpt",1,10,"0,444093","0,004998","ops/s",devel_100_000_id,foreach_apache
"jv.microbenchmark.runners.tfidf.BasicSerialRunner.compute_tfidf:·gc.alloc.rate","thrpt",1,10,"568,678882","6,812347","MB/sec",devel_100_000_id,foreach_apache
"jv.microbenchmark.runners.tfidf.BasicSerialRunner.compute_tfidf:·gc.alloc.rate.norm","thrpt",1,10,"1559746977,440000","53247,284473","B/op",devel_100_000_id,foreach_apache
"jv.microbenchmark.runners.tfidf.BasicSerialRunner.compute_tfidf:·gc.churn.G1_Eden_Space","thrpt",1,10,"560,210344","11,672138","MB/sec",devel_100_000_id,foreach_apache
"jv.microbenchmark.runners.tfidf.BasicSerialRunner.compute_tfidf:·gc.churn.G1_Eden_Space.norm","thrpt",1,10,"1536499384,320000","22985875,257703","B/op",devel_100_000_id,foreach_apache
"jv.microbenchmark.runners.tfidf.BasicSerialRunner.compute_tfidf:·gc.churn.G1_Old_Gen","thrpt",1,10,"0,346027","1,104094","MB/sec",devel_100_000_id,foreach_apache
"jv.microbenchmark.runners.tfidf.BasicSerialRunner.compute_tfidf:·gc.churn.G1_Old_Gen.norm","thrpt",1,10,"957468,000000","3053471,005324","B/op",devel_100_000_id,foreach_apache
"jv.microbenchmark.runners.tfidf.BasicSerialRunner.compute_tfidf:·gc.churn.G1_Survivor_Space","thrpt",1,10,"14,802498","3,849137","MB/sec",devel_100_000_id,foreach_apache
"jv.microbenchmark.runners.tfidf.BasicSerialRunner.compute_tfidf:·gc.churn.G1_Survivor_Space.norm","thrpt",1,10,"40578498,880000","10362356,417008","B/op",devel_100_000_id,foreach_apache
"jv.microbenchmark.runners.tfidf.BasicSerialRunner.compute_tfidf:·gc.count","thrpt",1,10,"349,000000",NaN,"counts",devel_100_000_id,foreach_apache
"jv.microbenchmark.runners.tfidf.BasicSerialRunner.compute_tfidf:·gc.time","thrpt",1,10,"3063,000000",NaN,"ms",devel_100_000_id,foreach_apache
"jv.microbenchmark.runners.tfidf.BasicSerialRunner.compute_tfidf","thrpt",1,10,"0,372625","0,004505","ops/s",devel_100_000_id,stream_apache
"jv.microbenchmark.runners.tfidf.BasicSerialRunner.compute_tfidf:·gc.alloc.rate","thrpt",1,10,"560,867414","6,016656","MB/sec",devel_100_000_id,stream_apache
"jv.microbenchmark.runners.tfidf.BasicSerialRunner.compute_tfidf:·gc.alloc.rate.norm","thrpt",1,10,"1833763774,000000","17040,419478","B/op",devel_100_000_id,stream_apache
"jv.microbenchmark.runners.tfidf.BasicSerialRunner.compute_tfidf:·gc.churn.G1_Eden_Space","thrpt",1,10,"552,653190","6,956971","MB/sec",devel_100_000_id,stream_apache
"jv.microbenchmark.runners.tfidf.BasicSerialRunner.compute_tfidf:·gc.churn.G1_Eden_Space.norm","thrpt",1,10,"1807011020,800000","33055972,227475","B/op",devel_100_000_id,stream_apache
"jv.microbenchmark.runners.tfidf.BasicSerialRunner.compute_tfidf:·gc.churn.G1_Survivor_Space","thrpt",1,10,"14,442308","1,033602","MB/sec",devel_100_000_id,stream_apache
"jv.microbenchmark.runners.tfidf.BasicSerialRunner.compute_tfidf:·gc.churn.G1_Survivor_Space.norm","thrpt",1,10,"47219841,200000","3363716,410547","B/op",devel_100_000_id,stream_apache
"jv.microbenchmark.runners.tfidf.BasicSerialRunner.compute_tfidf:·gc.count","thrpt",1,10,"282,000000",NaN,"counts",devel_100_000_id,stream_apache
"jv.microbenchmark.runners.tfidf.BasicSerialRunner.compute_tfidf:·gc.time","thrpt",1,10,"2736,000000",NaN,"ms",devel_100_000_id,stream_apache
"jv.microbenchmark.runners.tfidf.BasicSerialRunner.compute_tfidf","thrpt",1,10,"0,071166","0,001203","ops/s",test_id,foreach_java
"jv.microbenchmark.runners.tfidf.BasicSerialRunner.compute_tfidf:·gc.alloc.rate","thrpt",1,10,"546,142129","7,451689","MB/sec",test_id,foreach_java
"jv.microbenchmark.runners.tfidf.BasicSerialRunner.compute_tfidf:·gc.alloc.rate.norm","thrpt",1,10,"10770554194,400000","45195,001452","B/op",test_id,foreach_java
"jv.microbenchmark.runners.tfidf.BasicSerialRunner.compute_tfidf:·gc.churn.G1_Eden_Space","thrpt",1,10,"534,461807","16,568776","MB/sec",test_id,foreach_java
"jv.microbenchmark.runners.tfidf.BasicSerialRunner.compute_tfidf:·gc.churn.G1_Eden_Space.norm","thrpt",1,10,"10539761664,000000","250980649,681921","B/op",test_id,foreach_java
"jv.microbenchmark.runners.tfidf.BasicSerialRunner.compute_tfidf:·gc.churn.G1_Survivor_Space","thrpt",1,10,"5,251384","0,377233","MB/sec",test_id,foreach_java
"jv.microbenchmark.runners.tfidf.BasicSerialRunner.compute_tfidf:·gc.churn.G1_Survivor_Space.norm","thrpt",1,10,"103564429,600000","7315490,112957","B/op",test_id,foreach_java
"jv.microbenchmark.runners.tfidf.BasicSerialRunner.compute_tfidf:·gc.count","thrpt",1,10,"289,000000",NaN,"counts",test_id,foreach_java
"jv.microbenchmark.runners.tfidf.BasicSerialRunner.compute_tfidf:·gc.time","thrpt",1,10,"6086,000000",NaN,"ms",test_id,foreach_java
"jv.microbenchmark.runners.tfidf.BasicSerialRunner.compute_tfidf","thrpt",1,10,"0,113948","0,004266","ops/s",test_id,foreach_apache
"jv.microbenchmark.runners.tfidf.BasicSerialRunner.compute_tfidf:·gc.alloc.rate","thrpt",1,10,"646,257066","23,831393","MB/sec",test_id,foreach_apache
"jv.microbenchmark.runners.tfidf.BasicSerialRunner.compute_tfidf:·gc.alloc.rate.norm","thrpt",1,10,"7654881414,800000","92295,714150","B/op",test_id,foreach_apache
"jv.microbenchmark.runners.tfidf.BasicSerialRunner.compute_tfidf:·gc.churn.G1_Eden_Space","thrpt",1,10,"636,681683","27,646928","MB/sec",test_id,foreach_apache
"jv.microbenchmark.runners.tfidf.BasicSerialRunner.compute_tfidf:·gc.churn.G1_Eden_Space.norm","thrpt",1,10,"7541358592,000000","160120257,915343","B/op",test_id,foreach_apache
"jv.microbenchmark.runners.tfidf.BasicSerialRunner.compute_tfidf:·gc.churn.G1_Old_Gen","thrpt",1,10,"3,290580","0,989881","MB/sec",test_id,foreach_apache
"jv.microbenchmark.runners.tfidf.BasicSerialRunner.compute_tfidf:·gc.churn.G1_Old_Gen.norm","thrpt",1,10,"38863789,600000","10982628,442894","B/op",test_id,foreach_apache
"jv.microbenchmark.runners.tfidf.BasicSerialRunner.compute_tfidf:·gc.churn.G1_Survivor_Space","thrpt",1,10,"7,737886","1,473610","MB/sec",test_id,foreach_apache
"jv.microbenchmark.runners.tfidf.BasicSerialRunner.compute_tfidf:·gc.churn.G1_Survivor_Space.norm","thrpt",1,10,"91894904,800000","20436686,724075","B/op",test_id,foreach_apache
"jv.microbenchmark.runners.tfidf.BasicSerialRunner.compute_tfidf:·gc.count","thrpt",1,10,"421,000000",NaN,"counts",test_id,foreach_apache
"jv.microbenchmark.runners.tfidf.BasicSerialRunner.compute_tfidf:·gc.time","thrpt",1,10,"7433,000000",NaN,"ms",test_id,foreach_apache
"jv.microbenchmark.runners.tfidf.BasicSerialRunner.compute_tfidf","thrpt",1,10,"0,096442","0,001099","ops/s",test_id,stream_apache
"jv.microbenchmark.runners.tfidf.BasicSerialRunner.compute_tfidf:·gc.alloc.rate","thrpt",1,10,"692,859036","4,550172","MB/sec",test_id,stream_apache
"jv.microbenchmark.runners.tfidf.BasicSerialRunner.compute_tfidf:·gc.alloc.rate.norm","thrpt",1,10,"11030046747,200000","62441,062484","B/op",test_id,stream_apache
"jv.microbenchmark.runners.tfidf.BasicSerialRunner.compute_tfidf:·gc.churn.G1_Eden_Space","thrpt",1,10,"674,046646","12,221673","MB/sec",test_id,stream_apache
"jv.microbenchmark.runners.tfidf.BasicSerialRunner.compute_tfidf:·gc.churn.G1_Eden_Space.norm","thrpt",1,10,"10730707353,600000","202492659,109457","B/op",test_id,stream_apache
"jv.microbenchmark.runners.tfidf.BasicSerialRunner.compute_tfidf:·gc.churn.G1_Survivor_Space","thrpt",1,10,"6,609586","0,465692","MB/sec",test_id,stream_apache
"jv.microbenchmark.runners.tfidf.BasicSerialRunner.compute_tfidf:·gc.churn.G1_Survivor_Space.norm","thrpt",1,10,"105218505,600000","7254980,567703","B/op",test_id,stream_apache
"jv.microbenchmark.runners.tfidf.BasicSerialRunner.compute_tfidf:·gc.count","thrpt",1,10,"302,000000",NaN,"counts",test_id,stream_apache
"jv.microbenchmark.runners.tfidf.BasicSerialRunner.compute_tfidf:·gc.time","thrpt",1,10,"6071,000000",NaN,"ms",test_id,stream_apache
"jv.microbenchmark.runners.tfidf.StreamConcurrentRunner.compute_df","thrpt",1,10,"57,911304","0,275076","ops/s",devel_1_000_id,foreach_java
"jv.microbenchmark.runners.tfidf.StreamConcurrentRunner.compute_df:·gc.alloc.rate","thrpt",1,10,"847,808715","4,056579","MB/sec",devel_1_000_id,foreach_java
"jv.microbenchmark.runners.tfidf.StreamConcurrentRunner.compute_df:·gc.alloc.rate.norm","thrpt",1,10,"16148795,584947","568,291333","B/op",devel_1_000_id,foreach_java
"jv.microbenchmark.runners.tfidf.StreamConcurrentRunner.compute_df:·gc.churn.G1_Eden_Space","thrpt",1,10,"845,942997","7,658571","MB/sec",devel_1_000_id,foreach_java
"jv.microbenchmark.runners.tfidf.StreamConcurrentRunner.compute_df:·gc.churn.G1_Eden_Space.norm","thrpt",1,10,"16113244,222363","119079,933271","B/op",devel_1_000_id,foreach_java
"jv.microbenchmark.runners.tfidf.StreamConcurrentRunner.compute_df:·gc.churn.G1_Survivor_Space","thrpt",1,10,"2,365377","1,089909","MB/sec",devel_1_000_id,foreach_java
"jv.microbenchmark.runners.tfidf.StreamConcurrentRunner.compute_df:·gc.churn.G1_Survivor_Space.norm","thrpt",1,10,"45063,971497","20826,555284","B/op",devel_1_000_id,foreach_java
"jv.microbenchmark.runners.tfidf.StreamConcurrentRunner.compute_df:·gc.count","thrpt",1,10,"768,000000",NaN,"counts",devel_1_000_id,foreach_java
"jv.microbenchmark.runners.tfidf.StreamConcurrentRunner.compute_df:·gc.time","thrpt",1,10,"1415,000000",NaN,"ms",devel_1_000_id,foreach_java
"jv.microbenchmark.runners.tfidf.StreamConcurrentRunner.compute_df","thrpt",1,10,"96,326046","0,436223","ops/s",devel_1_000_id,foreach_apache
"jv.microbenchmark.runners.tfidf.StreamConcurrentRunner.compute_df:·gc.alloc.rate","thrpt",1,10,"1266,674784","5,948054","MB/sec",devel_1_000_id,foreach_apache
"jv.microbenchmark.runners.tfidf.StreamConcurrentRunner.compute_df:·gc.alloc.rate.norm","thrpt",1,10,"14505550,121628","299,473788","B/op",devel_1_000_id,foreach_apache
"jv.microbenchmark.runners.tfidf.StreamConcurrentRunner.compute_df:·gc.churn.G1_Eden_Space","thrpt",1,10,"1265,381300","11,758516","MB/sec",devel_1_000_id,foreach_apache
"jv.microbenchmark.runners.tfidf.StreamConcurrentRunner.compute_df:·gc.churn.G1_Eden_Space.norm","thrpt",1,10,"14490652,542154","84946,099850","B/op",devel_1_000_id,foreach_apache
"jv.microbenchmark.runners.tfidf.StreamConcurrentRunner.compute_df:·gc.churn.G1_Survivor_Space","thrpt",1,10,"2,840551","1,399226","MB/sec",devel_1_000_id,foreach_apache
"jv.microbenchmark.runners.tfidf.StreamConcurrentRunner.compute_df:·gc.churn.G1_Survivor_Space.norm","thrpt",1,10,"32508,255788","15944,926814","B/op",devel_1_000_id,foreach_apache
"jv.microbenchmark.runners.tfidf.StreamConcurrentRunner.compute_df:·gc.count","thrpt",1,10,"953,000000",NaN,"counts",devel_1_000_id,foreach_apache
"jv.microbenchmark.runners.tfidf.StreamConcurrentRunner.compute_df:·gc.time","thrpt",1,10,"1664,000000",NaN,"ms",devel_1_000_id,foreach_apache
